,Exp_553,Exp_401,Exp_266,Exp_62,Exp_111,Exp_567,Exp_570,Exp_500,Exp_52,Exp_222,Exp_587,Exp_17,Exp_462,Exp_271,Exp_49,Exp_451,Exp_502,Exp_86,Exp_612,Exp_509,Exp_12,Exp_208,Exp_529,Exp_128,Exp_56,Exp_635,Exp_93,Exp_313,Exp_446,Exp_643,Exp_223,Exp_315,Exp_649,Exp_191,Exp_445,Exp_518,Exp_365,Exp_356,Exp_420,Exp_547,Exp_103,Exp_690,Exp_693,Exp_367,Exp_325,Exp_182,Exp_124,Exp_272,Exp_332,Exp_732,Exp_733,Exp_737,Exp_23,Exp_460
 1.0408708  1.1291661  0.98482877 0.8747712  0.97763103 1.1196868
 0.8738592  0.9996219  0.9384293  0.86867577 0.8299448  1.0024368
 1.0898035  0.84724176 1.0707378  0.9828205  1.1053407  1.0211195
 1.0832187  0.9120862  0.83510804 0.94974214 0.9425851  1.033898
 0.9759701  1.0094948  0.7923514  1.0024117  0.86150384 1.0749373
 0.95817447 1.0826272  0.9576685  0.95361155 0.83067185 0.98089445
 0.88632905 0.7991744  0.9793619  0.9514286  0.96959645 0.99582314
 0.9171152  0.9116885  1.0833107  0.8924905  1.0755658  1.0058042
 1.0908513  1.038174   0.8953619  0.8268641  0.9257781  0.97864527
 0.97827274 1.0891647  0.9035307  1.1109477  1.1118709  1.0358825
 1.0730007  0.948897   1.1131315  0.97196645 0.9679093  0.9031822
 1.1207447  1.1050855  1.1184949  0.9551412  0.99005806 0.9259853
 1.0351799  0.78443515 0.8602958  1.1126151  0.93513155 0.8089784
 1.0139333  1.0409387  0.9481     0.9231954  1.0797552  1.0971884
 0.9366553  0.9817271  1.0990176  0.803045   0.9909764  1.0136865
 0.8051628  0.9651908  0.86850893 0.9211459  1.0183052  0.96050555
 0.9639805  0.8651464  0.9642071  0.991411   1.0039525  1.0578673
 0.9520876  0.9445624  0.94026405 0.9225248  0.9980342  0.81704724
 0.938359   0.8875224  1.1054053  1.073465   0.7656543  0.9655011
 0.83325905 0.9607624  0.923376   1.0182432  0.9921558  0.9033347
 1.0646805  1.0340544  1.030203   1.0712731  0.96707124 1.0613265
 1.0459869  0.99976397 0.93459123 0.96486235 0.99380684 0.83757406
 0.9592793  1.1333709  0.8197113  1.1223482  1.0700644  1.1241214
 1.0965478  0.8030023  1.009416   1.0604444  0.9836671  0.95475525
 0.98766434 0.9401351  0.9211204  1.0653856  0.97617537 0.77171624
 0.9566731  1.0277193  0.99726665 1.0165116  0.9511215  0.9336075
 0.8692298  1.10437    0.9487313  1.0939085  0.9420056  1.1110435
 0.94193137 0.89472544 1.0540808  1.1085988  0.8550254  1.0437113 ]","[1.0770642  0.66145325 0.48315915 0.9685978  0.78207815 1.0481626
 0.79480404 0.8303335  0.9424166  0.8218119  1.0342227  0.72576034
 0.70513505 0.6684871  1.0262249  0.55214745 0.8035812  0.7177513
 0.54623145 1.4112475  0.55888414 0.9159138  0.85530716 0.6076754
 1.0632261  0.6009255  0.67076534 0.57826036 1.3155435  1.4299684
 1.4449422  0.5345165  1.0347774  1.1146389  0.54603016 0.95965046
 0.9015513  0.9888069  1.2120337  0.886322   1.4773438  1.2458508
 1.33792    0.9812563  1.1846106  0.9490077  1.1707238  0.87296224
 0.5721216  1.2068709  0.8810501  1.2201191  0.8308458  1.0708241
 0.68893164 1.4382902  1.4994222  0.8190512  0.746663   1.1778607
 0.9524308  0.6286151  1.3230048  0.74642867 1.3175241  1.3022016
 1.0892789  0.6648494  0.81294215 1.1915991  1.1253986  0.69072604
 0.8795291  1.0199598  0.7428851  1.3703935  0.86830175 0.49566865
 1.0677792  0.9266207  0.9711334  0.7619873  0.9694197  0.5284578
 1.2311705  1.1003356  1.2866037  0.62559396 1.0566959  1.0877019
 0.7076534  1.0094067  1.046357   1.4598024  1.1472571  0.72637254
 1.4486231  0.9988111  1.0211388  0.8309922  0.8715764  0.7527347
 1.189324   1.2035326  1.3583982  0.8102755  1.1223416  0.61747396
 0.6098458  0.6450048  0.5694582  0.91829044 0.76771283 0.67921025
 0.8695699  0.61715114 1.1414988  0.7894191  1.0881906  0.99335283
 0.62097967 1.0818046  0.9576887  1.3463616  1.3662215  1.4382707
 0.6985112  0.7518934  0.93663985 0.7758204  0.8200059  0.7990552
 0.5683954  0.71219015 0.9165378  0.59240156 0.69990957 1.0288186
 0.6991759  0.67722476 1.0600741  0.7728948  0.687479   0.8096695
 1.0601162  0.45602244 0.53538346 0.8473812  0.63226455 0.6731156
 1.4617841  1.2086269  0.795131   1.3654668  0.9744334  0.70884776
 0.58895415 0.97023535 0.8556173  0.621747   1.0064982  1.0296874
 1.4327185  0.8284779  0.6904741  0.5631588  0.9090161  1.0120299
 0.6234964  0.6037171  0.4863129  0.7270079  0.7610598  0.6751842
 1.3423138  0.5780505  1.2513946  0.64632237 0.61179507 1.3304268
 1.236891   0.4533871  0.7711843  0.48057446 1.0723475  0.83933735
 0.8455946  0.95472145 0.96766394 0.7535665  0.76819646 0.9006256
 1.0470967  1.3797544  0.6764543  0.84000516 0.46212944 1.0462911
 0.71905214 0.81284016 0.72638535 0.5716448  0.6584746  1.0646756
 1.1673658  0.69216985 1.4717273  0.54551065 1.1329635  0.9138149
 1.3986818  0.87576854 0.5953418  0.6458416  0.9961745  0.9874108
 0.69120127 0.5663862  0.6633659  0.9619781  0.582553   1.1273758
 0.7697104  1.2364799  0.8855667  0.8190982  0.63799554 0.5302439
 0.6723032  0.6638398  0.8615821  1.0367017  0.8233795  0.69790035
 1.006318   0.5877592  1.1341754  0.71862596 0.9348244  0.9826277
 1.2791361  0.54987055 0.64530677 0.50392693 0.9709194  0.9440226
 0.7881286  0.8147878  0.6388545  1.3076197  1.0036026  1.0254374
 1.2807775  0.57966053 0.90880245 0.7834398  0.58405304 0.73310393
 1.409888   1.2372772  1.0572304  0.9694725  0.991185   0.6237458
 0.94449115 0.6288379  0.7855781  1.1698376  0.9356591  0.5882262
 0.87301195 1.1937786  0.96861714 1.0600829  1.2120187  1.174819
 1.1984332  0.6119203  1.3898385  0.64283454 1.0217502  0.7131908
 0.64601815 1.0409703  0.7079454  0.65074337 1.1170173  0.8209081
 0.4885866  0.6281593  0.64650005 0.63565564 1.0670799  1.1031141
 1.0061892  0.6899272  0.9978268  0.6166791  0.6593089  0.78203183
 0.74529856 0.6968609  1.2311941  1.3755865  0.7303022  0.7081678
 0.58844393 1.0299898  1.0674955  0.7109569  1.0313326  0.581662
 1.1149285  1.1279527  1.0445982  1.3008947  0.9904058  1.1777936
 0.89461714 0.62866783 0.7666462  0.78246236 0.9363887  0.50712615
 0.7332151  1.4810592  0.8044071  1.4177003  1.1272653  1.5009779
 1.3772846  0.68433553 0.72680354 1.3828998  0.6211975  0.8456774
 1.0989279  0.5350778  0.7103322  1.1546445  1.0068653  0.7127223
 0.9800222  0.68513817 0.8573801  0.5502023  0.8767641  0.74901897
 0.6174191  1.0903991  0.84372616 1.1076645  0.9205922  0.96305656
 0.80551225 0.74925643 0.9843227  1.145735   0.78318185 0.5513436 ]","[0.3583997  0.3801667  0.23343326 0.2958071  0.3066912  0.2412079
 0.2706748  0.30888727 0.38318425 0.3728256  0.4004187  0.24174838
 0.4643976  0.29896587 0.28237554 0.43676683 0.27444836 0.39191452
 0.43179986 0.4861558  0.32130516 0.20980634 0.46092194 0.36948273
 0.4124455  0.33122596 0.17594637 0.4339183  0.4625894  0.4157708
 0.48877156 0.43815196 0.3699176  0.3888844  0.2839742  0.40414673
 0.32145894 0.37509552 0.29807588 0.35267085 0.27029067 0.38847747
 0.47450128 0.42570576 0.40359187 0.27393144 0.38665193 0.33776325
 0.39143398 0.36382067 0.3102541  0.3764141  0.30109522 0.35260758
 0.39034525 0.24843025 0.27551678 0.3402331  0.26448277 0.44675145
 0.35145205 0.32665956 0.35249245 0.38985905 0.42719808 0.25727293
 0.3567386  0.28409147 0.26300526 0.38679132 0.4027375  0.34083864
 0.2834785  0.29232883 0.4326355  0.39102843 0.4252395  0.32422692
 0.3422048  0.29365292 0.38780633 0.37135586 0.25687504 0.3400997
 0.32291284 0.39322454 0.44888374 0.3335068  0.4689167  0.3882891
 0.32616162 0.31332952 0.3413415  0.4923916  0.3993708  0.27820423
 0.45407015 0.2694109  0.41476336 0.29946375 0.42899033 0.27935234
 0.3691713  0.4217665  0.47629824 0.2385783  0.45101467 0.3681361
 0.45189202 0.3154245  0.37308976 0.47071487 0.37021828 0.41136843
 0.27946657 0.33264345 0.38253576 0.2484838  0.3724088  0.29238418
 0.4441687  0.47901765 0.4398686  0.34070274 0.47368395 0.45492786
 0.26199448 0.5226446  0.33839285 0.39971033 0.42428008 0.34105086
 0.18543682 0.3954232  0.44226775 0.36872482 0.23197003 0.32244194
 0.40744963 0.24521981 0.48884344 0.27579018 0.25150096 0.3922455
 0.36710227 0.23888798 0.4045773  0.41802514 0.36275345 0.41294864
 0.34414768 0.44373003 0.42354083 0.4823832  0.35001096 0.23958799
 0.23028404 0.2926825  0.27367336 0.24885975 0.39155018 0.24575505
 0.39761156 0.27995524 0.3095792  0.30125105 0.41420183 0.36027598
 0.47119078 0.48373577 0.25976846 0.452212   0.27012935 0.24071407
 0.3530349  0.41897124 0.41566327 0.25210437 0.30974665 0.38258734
 0.2817651  0.22841008 0.30508363 0.18289497 0.3077     0.35767657
 0.2914219  0.306674   0.30471957 0.4526383  0.34586844 0.41877475
 0.3305728  0.31995133 0.16156547 0.36476973 0.32170033 0.28895918
 0.33121225 0.46183208 0.2976408  0.2967166  0.40439257 0.43489727
 0.4074055  0.3107257  0.49245313 0.3752018  0.3685742  0.33501533
 0.46682253 0.37396446 0.352318   0.41656706 0.32037348 0.31253728
 0.4942384  0.33634982 0.25710946 0.35181335 0.4589717  0.41811144
 0.29047945 0.30855292 0.45104766 0.23770529 0.41412023 0.357589
 0.369671   0.33084717 0.37781402 0.3516013  0.279043   0.44456998
 0.35087305 0.48453096 0.2470598  0.44969735 0.4071226  0.31335092
 0.2474533  0.46609214 0.2451559  0.33638975 0.3487315  0.32033935
 0.4962149  0.39057434 0.25949425 0.41587555 0.29760718 0.36489278
 0.237288   0.51048464 0.41318235 0.30723217 0.5262416  0.45243034
 0.2993464  0.40717387 0.4118602  0.4323928  0.26754802 0.43996525
 0.39139083 0.35990152 0.28742763 0.44757038 0.31632215 0.23290637
 0.28109133 0.3756153  0.37279826 0.30238336 0.34246472 0.2628848
 0.37189737 0.28687254 0.45451277 0.34396142 0.3778025  0.436949
 0.3343739  0.36387256 0.42657515 0.30077708 0.41281945 0.32764685
 0.29155427 0.4224021  0.4663172  0.32640642 0.24235527 0.40796897
 0.36143622 0.24185012 0.4839972  0.3726034  0.44743845 0.3049681
 0.27012417 0.33270764 0.44388744 0.47489387 0.25951874 0.37575892
 0.41944656 0.35194072 0.35983545 0.3258365  0.4122646  0.4934343
 0.42266938 0.3828346  0.29840046 0.24753235 0.3312838  0.43303028
 0.42958277 0.3105429  0.4252426  0.2894299  0.35726237 0.33393136
 0.27704516 0.28060433 0.36293247 0.26229674 0.3070892  0.27303636
 0.24653664 0.2334099  0.29527575 0.4810326  0.29820108 0.29251724
 0.4166705  0.49931538 0.26670158 0.33261618 0.412968   0.24713296
 0.35547152 0.3222027  0.42870915 0.35060057 0.27924347 0.4331315
 0.3167389  0.3966716  0.2776473  0.26937568 0.3575041  0.41350126
 0.28849262 0.25852284 0.29821837 0.45005754 0.2926017  0.4050804 ]","[0.36525217 0.3974037  0.29429474 0.35321146 0.3717145  0.3233409
 0.31145456 0.3273048  0.41610467 0.35684687 0.41980267 0.35418424
 0.48780915 0.37924382 0.37489417 0.47279832 0.3899771  0.41784167
 0.43668166 0.41609654 0.3531911  0.37735692 0.4229859  0.44618163
 0.3942127  0.38439858 0.36074853 0.43561363 0.41056827 0.39169466
 0.40900025 0.45650566 0.36659625 0.31896847 0.34388354 0.36650392
 0.38632363 0.34726158 0.37048867 0.3984679  0.4117256  0.33580184
 0.41112065 0.38558593 0.3778592  0.31087935 0.32654953 0.3424829
 0.41876635 0.3960939  0.33132342 0.33100507 0.3805728  0.33772457
 0.4179255  0.42825088 0.43215802 0.38642186 0.3731821  0.3756848
 0.37058827 0.38259348 0.406759   0.4144672  0.4386869  0.38053745
 0.41792354 0.43047667 0.38582587 0.38316748 0.3810809  0.36590216
 0.3316721  0.35883686 0.42186314 0.39354903 0.3725959  0.3444811
 0.34753898 0.33462602 0.41555783 0.40301406 0.37638056 0.34585953
 0.38750783 0.36823684 0.42100513 0.42694175 0.428049   0.36014706
 0.37696812 0.34194797 0.37071618 0.40298274 0.38372728 0.3467914
 0.41270706 0.3752816  0.38082546 0.3185815  0.38110048 0.34356132
 0.38608578 0.34328818 0.41418675 0.38647163 0.3903554  0.39649123
 0.48868448 0.3203902  0.40511447 0.44329274 0.40260878 0.41201982
 0.3837562  0.31756622 0.3760618  0.34461403 0.36120307 0.32607263
 0.4438022  0.41851768 0.39082918 0.3580479  0.40603667 0.40303954
 0.3697829  0.48544613 0.35676843 0.38225335 0.41393653 0.39547443
 0.33862013 0.3899807  0.43248793 0.40048292 0.33861902 0.34569168
 0.4113214  0.31320944 0.42911327 0.36480036 0.27054843 0.4165159
 0.3664031  0.30767274 0.40288585 0.40875274 0.3781366  0.4141566
 0.4419396  0.4131052  0.43257082 0.42791146 0.34497252 0.28974545
 0.30627364 0.3780708  0.36306673 0.2901493  0.34366718 0.31884873
 0.39616823 0.40879306 0.3250019  0.3130674  0.39298165 0.34315315
 0.40299398 0.4142704  0.3096025  0.38178995 0.4095364  0.29049668
 0.4369433  0.4219128  0.34949407 0.40312052 0.31736946 0.35152614
 0.42109397 0.3098644  0.3930574  0.31428197 0.4015491  0.38750914
 0.40812552 0.37754184 0.38688862 0.42076713 0.38515738 0.36630502
 0.35511804 0.36930493 0.28437588 0.43080208 0.38039154 0.3848355
 0.4049234  0.38343024 0.32791334 0.37890714 0.4039425  0.39942032
 0.35712168 0.3751406  0.40156838 0.40825167 0.36964953 0.37714595
 0.41306436 0.38640457 0.3721196  0.4113369  0.36621648 0.37986845
 0.43537688 0.4385473  0.36988494 0.3630371  0.42412797 0.36137334
 0.32985756 0.39373314 0.39897677 0.381885   0.40628558 0.3499773
 0.39819455 0.3752532  0.35038048 0.34670413 0.2915203  0.47646803
 0.3765293  0.42442513 0.38612413 0.43795782 0.36404836 0.33057123
 0.37690347 0.4800905  0.31220177 0.35817775 0.3549185  0.33685115
 0.41234812 0.41194424 0.38196176 0.36754265 0.38565838 0.33396438
 0.39497247 0.4635581  0.39769655 0.32872936 0.4310551  0.42932057
 0.37944672 0.36143392 0.3796386  0.38820755 0.31740534 0.4601828
 0.39289242 0.39401025 0.3803884  0.38706604 0.3588093  0.3429131
 0.30464396 0.32698235 0.36195186 0.3697293  0.34869444 0.3540201
 0.42345083 0.3290047  0.3659456  0.38275433 0.35847107 0.42944416
 0.38138628 0.34844708 0.44458416 0.3201722  0.36216614 0.34244177
 0.38090205 0.41301203 0.39736894 0.374282   0.3296613  0.37860984
 0.34441453 0.27009922 0.41545996 0.3958443  0.44010752 0.37068984
 0.41608587 0.390322   0.39101556 0.41587707 0.3721022  0.4351558
 0.4164545  0.4199038  0.37127188 0.36612636 0.39381006 0.4236274
 0.36352715 0.37435153 0.34611288 0.3965762  0.3612036  0.35689086
 0.36232492 0.36593112 0.3958901  0.32308006 0.363856   0.35091507
 0.31230536 0.3953151  0.4137528  0.3885262  0.35000178 0.41277322
 0.40439484 0.34740084 0.3969304  0.43059152 0.43319902 0.3222302
 0.38859203 0.45745867 0.3890647  0.34414756 0.38344532 0.36969367
 0.3529109  0.37849697 0.37422743 0.4376104  0.36240807 0.39953005
 0.37707323 0.36927637 0.36692375 0.35703105 0.3604929  0.38822073
 0.3710133  0.34782633 0.379677   0.38829026 0.37655273 0.4634662 ]","[ 2.66788490e-02  1.50919065e-01  1.48512945e-01  2.29776174e-01
  4.74930495e-01  2.65191585e-01  4.74771820e-02  7.51772895e-02
  2.01370344e-02  3.89074713e-01  1.15857972e-02  3.60094815e-01
  1.83809623e-01  2.79547304e-01  1.90431729e-01  1.16649635e-01
  7.32283145e-02  1.95643276e-01  1.49244405e-02  1.26707837e-01
  1.21238351e-01  1.41547009e-01  6.80023655e-02  1.86674342e-01
  1.39263779e-01  8.83866251e-02  2.87625670e-01  1.10978829e-02
  8.98267254e-02  2.05604240e-01  1.40669703e-01  1.34905547e-01
  1.41670823e-01  7.56078437e-02 -1.26112867e-02  2.00807210e-02
  1.05069717e-02  2.99390793e-01  1.09096624e-01  1.54815927e-01
  2.91387975e-01  8.95830840e-02  6.21219203e-02  1.42321527e-01
  2.96470821e-01  2.08448350e-01  5.54466359e-02  1.00578189e-01
  1.51849732e-01  5.81163876e-02  1.06321715e-01  6.94410652e-02
  1.44732744e-01  5.67307100e-02  7.29005635e-02  2.66987085e-01
  2.75757641e-01  2.93226570e-01  3.59599620e-01  3.29537392e-02
  2.03281775e-01  1.10317990e-01  1.65262848e-01  9.62581709e-02
  1.14606164e-01  1.62617519e-01  1.44583479e-01  3.72699261e-01
  8.55005160e-02  6.29459545e-02  2.38794640e-01  1.35449260e-01
  1.33116826e-01  2.36346751e-01  2.40077004e-02  1.87637627e-01
  4.26801562e-01  1.24622792e-01  3.05939585e-01  1.58385366e-01
  1.21124079e-02  2.37187982e-01  1.64930776e-01  2.63943732e-01
  2.98710436e-01  5.85574806e-02  1.62220523e-02  2.36859262e-01
  1.19456977e-01  2.75385082e-01  1.67940959e-01  2.03276202e-01
  2.47990534e-01  1.75301537e-01  2.52694666e-01  3.15382779e-02
  2.18772501e-01  1.78831607e-01  1.98762655e-01  1.03098683e-01
  1.61287487e-01  5.66524565e-02  5.37060946e-02  6.47977516e-02
  6.59342110e-02  8.47370774e-02  6.79361587e-03 -9.65092611e-03
  1.41047463e-01  2.23250762e-01 -2.86647063e-02  5.07600643e-02
  2.54972965e-01  1.56873271e-01  1.72467515e-01  2.28239030e-01
  2.87083685e-01  3.55787188e-01  3.00824940e-01  2.44636893e-01
 -1.27426898e-02  1.48763597e-01  1.09901540e-01  2.39011005e-01
  1.08351976e-01  2.31122494e-01  3.29159737e-01  2.27104515e-01
  1.28686771e-01  3.70685011e-02 -2.13303510e-02  3.09547365e-01
  2.28014842e-01  2.51890477e-02  4.11673695e-01 -1.91856790e-02
  3.81158322e-01  2.18248561e-01  3.12452137e-01  6.00847155e-02
  1.24447770e-01  4.08210158e-01  3.39777768e-02  2.77782887e-01
  2.15606958e-01  1.39196813e-01  2.56967187e-01 -3.73327993e-02
  1.42446756e-01  2.86719024e-01  2.45059013e-01 -9.38275829e-03
  2.73029417e-01  6.41684979e-02  2.12876335e-01  5.24732172e-02
  3.10225040e-01  1.94393918e-01  6.77777827e-02  4.25999910e-02
  3.16839367e-01  2.55111486e-01  2.56224215e-01  5.24563849e-01
  2.57452071e-01  1.52645618e-01 -4.18406837e-02  2.09870964e-01
  2.67405927e-01  2.59468615e-01  1.45944580e-01  3.00076514e-01
  3.45634967e-01  4.32474650e-02  1.99180931e-01  9.71037596e-02
  6.03717044e-02  4.02443230e-01  2.00478822e-01  2.07112089e-01
  2.77974933e-01  1.48018122e-01  3.29641521e-01  1.80394843e-01
  2.72896171e-01  3.01346540e-01  5.34705043e-01  1.02689341e-01
  1.51207475e-02  7.39118531e-02  2.70601884e-02  4.45652604e-01
  6.42109066e-02  2.54850596e-01  4.61990461e-02  2.94931859e-01
  1.48739532e-01  3.66538130e-02  2.19404399e-01  2.61901528e-01
  2.85883605e-01  1.34428605e-01  1.33882791e-01  2.39196524e-01
  5.15406467e-02  2.55949497e-01  2.08831564e-01 -3.35015431e-02
  4.99949120e-02  9.47174504e-02  9.09739658e-02  3.00354153e-01
  1.30708590e-01  2.76328385e-01  1.38093561e-01  9.04744118e-02
  2.79809296e-01  2.40176156e-01  2.98393130e-01  1.90776870e-01
  1.26886323e-01  5.38794510e-02  1.87523495e-02  2.71853596e-01
  8.11377391e-02  9.37589407e-02  1.22667879e-01  2.43054673e-01
  1.74092934e-01  2.39642292e-01  4.31869537e-01  2.65364528e-01
  1.19833343e-01  2.03056380e-01  2.14914218e-01  1.51971593e-01
  1.07366316e-01  9.05706510e-02  2.46803425e-02  2.31678739e-01
  1.51499942e-01  9.29367095e-02  5.27887270e-02  1.28117710e-01
  1.62628606e-01  1.91052079e-01  2.79642552e-01  1.25100672e-01
  2.89791077e-01  1.21306114e-01  2.17763726e-02  4.80267331e-02
  1.82355046e-01  1.17622294e-01 -5.87279983e-02  4.81447577e-02
  1.71289071e-01  8.23709369e-02  2.59801805e-01  7.83785060e-02
 -2.99841724e-02  1.24466695e-01  2.33062923e-01  1.22896269e-01
  3.49946767e-02  1.32663310e-01  4.28730756e-01  1.36115877e-02
  1.52265012e-01  2.37362489e-01  3.49469930e-01  6.08867444e-02
  1.64322048e-01  2.20558301e-01  7.57213831e-02  9.73938480e-02
  2.01341525e-01  3.71562988e-02  1.91136762e-01  2.26261675e-01
  3.01636696e-01  1.31450938e-02  2.35363498e-01  2.78329015e-01
  1.59617975e-01  5.74512780e-02  3.31071317e-01  6.14554286e-02
  1.87598139e-01  1.49877191e-01  2.73654640e-01 -1.95730012e-03
  2.76537240e-01  2.24217430e-01  2.39714816e-01  3.44094001e-02
  1.21513613e-01  4.05009054e-02  7.02282341e-05  3.61951917e-01
  4.59690988e-01  2.05009028e-01  2.46754717e-02  6.95006847e-02
  4.01153684e-01  2.51487285e-01  1.02672607e-01  1.40206218e-01
  1.94650456e-01  2.42902581e-02  1.21192403e-01  2.44580835e-01
  5.14742099e-02  2.72734553e-01  2.76713014e-01  1.84179828e-01
  2.56257564e-01  4.68900092e-02  3.34380537e-01  1.93104683e-03
  2.38542035e-01  2.78694090e-02  1.78461388e-01  1.33444622e-01
  3.36698480e-02  3.51111889e-01  2.70899236e-01  2.71101356e-01
  6.62572309e-02  3.10191363e-01  2.27813244e-01  3.33942503e-01
  1.91083737e-02  7.35737830e-02  3.29608411e-01  8.57326090e-02
  1.79253861e-01  1.37450412e-01  4.73760754e-01  5.50481491e-02
  1.80699557e-01  3.71305048e-01  2.80153811e-01  8.79265368e-02
  4.22451138e-01  2.20875457e-01  7.99658522e-02  2.23276675e-01
  1.25870273e-01  5.24999388e-02  6.28004596e-02  6.58209547e-02
  1.22003749e-01 -6.56225011e-02  4.83203903e-02  3.36156279e-01
  9.10585150e-02  8.98431428e-03  4.45602298e-01  1.36267915e-01]","[2.664277  2.2985404 1.9686573 2.779837  3.9875603 3.0984557 2.2128472
 2.464679  2.3756387 3.3558745 2.4481587 3.2873623 2.441714  2.616739
 3.599519  2.4684672 2.7968554 2.2824798 2.5486007 3.5061498 1.3971555
 3.294347  3.0503533 2.74913   3.1341462 2.612352  2.9472485 2.5518951
 3.1032567 3.8137171 3.7674618 2.5712364 3.1011598 2.0713332 1.8726737
 2.24665   2.3241012 3.9071014 2.7780097 3.3535388 3.5284312 2.8785143
